"Time","Volume Average 1 Monitor: Volume Average 1 Monitor (/s)"
0.0025,0.07199218791850452
0.005,0.07400741626555248
0.0075,0.07499090526699245
0.01,0.07591862755776413
0.0125,0.07688942844707031
0.015000000000000001,0.07801288265648337
0.0175,0.07931141799475964
0.02,0.08075725702590376
0.0225,0.08231771989678816
0.024999999999999998,0.08396539127606599
0.027499999999999997,0.08568178562989617
0.029999999999999995,0.08743774106940545
0.032499999999999994,0.08922357336734711
0.034999999999999996,0.09103124163798249
0.0375,0.09283391166235018
0.04,0.09464155694020322
0.0425,0.09645742434851112
0.045000000000000005,0.09825767857697885
0.04750000000000001,0.10003087248615107
0.05000000000000001,0.10178883561144665
0.05250000000000001,0.10355000739601251
0.055000000000000014,0.1052896696099493
0.057500000000000016,0.10700472116801407
0.06000000000000002,0.10869674964178194
0.06250000000000001,0.11038438558881258
0.06500000000000002,0.11205278040148114
0.06750000000000002,0.11369627476991732
0.07000000000000002,0.11532452908044406
0.07250000000000002,0.1169359666471895
0.07500000000000002,0.11852698239112011
0.07750000000000003,0.1200993733814322
0.08000000000000003,0.12165836637025118
0.08250000000000003,0.12320278248190047
0.08500000000000003,0.12473547726038982
0.08750000000000004,0.12625225095394146
0.09000000000000004,0.12775881126837138
0.09250000000000004,0.1292512068453389
0.09500000000000004,0.13072931303691074
0.09750000000000004,0.13219541869801146
0.10000000000000005,0.1336471740561254
0.10250000000000005,0.13508596084848
0.10500000000000005,0.13651354009924624
0.10750000000000005,0.1379307020174304
0.11000000000000006,0.13933713872881687
0.11250000000000006,0.14073193607292395
0.11500000000000006,0.14211619952828927
0.11750000000000006,0.14348957197374176
0.12000000000000006,0.14485265421043228
0.12250000000000007,0.14620608516103134
0.12500000000000006,0.14754922319920052
0.12750000000000006,0.14888132206394777
0.13000000000000006,0.15020316712429957
0.13250000000000006,0.15151514002147398
0.13500000000000006,0.15281638633939662
0.13750000000000007,0.15410727405044428
0.14000000000000007,0.15538757158037478
0.14250000000000007,0.15665866333740663
0.14500000000000007,0.1579205463190996
0.14750000000000008,0.15917239971970104
0.15000000000000008,0.16041502053827333
0.15250000000000008,0.16164806403478071
0.15500000000000008,0.1628714472505829
0.15750000000000008,0.16408497749664067
0.1600000000000001,0.16528998289396163
0.1625000000000001,0.1664867442616756
0.1650000000000001,0.16767492276527352
0.1675000000000001,0.16885518940672603
0.1700000000000001,0.1700275730442406
0.1725000000000001,0.17119219258244095
0.1750000000000001,0.1723492416251394
0.1775000000000001,0.17349849054959826
0.1800000000000001,0.1746397680711974
0.1825000000000001,0.17577378003010075
0.1850000000000001,0.17690099700938472
0.1875000000000001,0.1780218973233381
0.1900000000000001,0.1791360506607922
0.19250000000000012,0.18024418530681577
0.19500000000000012,0.1813458018158746
0.19750000000000012,0.18244184092881768
0.20000000000000012,0.183531659839982
0.20250000000000012,0.18461531527135555
0.20500000000000013,0.18569244381715722
0.20750000000000013,0.18676355357631397
0.21000000000000013,0.18782914444013304
0.21250000000000013,0.18888928246831463
0.21500000000000014,0.189943645545679
0.21750000000000014,0.1909928578875519
0.22000000000000014,0.19203696824052882
0.22250000000000014,0.19307568077772622
0.22500000000000014,0.19410909185213693
0.22750000000000015,0.19513755464293792
0.23000000000000015,0.196161199367578
0.23250000000000015,0.19718081668884793
0.23500000000000015,0.19819659492768799
0.23750000000000016,0.19920818327171755
0.24000000000000016,0.20021566495284726
0.24250000000000016,0.20121922958000296
0.24500000000000016,0.2022192540123359
0.24750000000000016,0.20321587796712964
0.25000000000000017,0.20420912940142455
0.25250000000000017,0.20519909076628243
0.25500000000000017,0.20618564145341065
0.2575000000000002,0.20716858041010358
0.2600000000000002,0.208147707700522
0.2625000000000002,0.2091230844111728
0.2650000000000002,0.21009515102677084
0.2675000000000002,0.21106409893417205
0.2700000000000002,0.21202986048824932
0.2725000000000002,0.21299222975302784
0.2750000000000002,0.21395152385264118
0.2775000000000002,0.214907705001027
0.2800000000000002,0.21586091182672587
0.2825000000000002,0.21681101235838632
0.2850000000000002,0.21775824554598794
0.2875000000000002,0.21870265369959677
0.2900000000000002,0.21964385348829127
0.2925000000000002,0.22058239928770249
0.2950000000000002,0.2215179315033421
0.2975000000000002,0.2224504068392666
0.3000000000000002,0.22338021019572538
0.3025000000000002,0.22430767948502384
0.3050000000000002,0.22523277183272644
0.3075000000000002,0.2261552515447172
0.3100000000000002,0.227075385418537
0.3125000000000002,0.22799344746934097
0.3150000000000002,0.22890934106043265
0.3175000000000002,0.22982303917016514
0.32000000000000023,0.23073412669265125
0.32250000000000023,0.23164244949480514
0.32500000000000023,0.23254810174251758
0.32750000000000024,0.23345156800882416
0.33000000000000024,0.2343532552675969
0.33250000000000024,0.23525288036131434
0.33500000000000024,0.2361504865811741
0.33750000000000024,0.23704654556491234
0.34000000000000025,0.23794056746410594
0.34250000000000025,0.23883236010846262
0.34500000000000025,0.2397219898703126
0.34750000000000025,0.24060950391302074
0.35000000000000026,0.24149474484103817
0.35250000000000026,0.24237790906647189
0.35500000000000026,0.24325955981263073
0.35750000000000026,0.24413921170694766
0.36000000000000026,0.2450167865962229
0.36250000000000027,0.24589259143955283
0.36500000000000027,0.24676620258637816
0.36750000000000027,0.24763820908812254
0.3700000000000003,0.2485090225214719
0.3725000000000003,0.2493780505676099
0.3750000000000003,0.25024588603735387
0.3775000000000003,0.25111219241130117
0.3800000000000003,0.25197679849890486
0.3825000000000003,0.2528396794877947
0.3850000000000003,0.25370079892637143
0.3875000000000003,0.25456024444755276
0.3900000000000003,0.25541790642896217
0.3925000000000003,0.2562737848013504
0.3950000000000003,0.2571278824534056
0.3975000000000003,0.25798005668457324
0.4000000000000003,0.25883022314843945
0.4025000000000003,0.2596786075495304
0.4050000000000003,0.26052521651392874
0.4075000000000003,0.26137041897291924
0.4100000000000003,0.2622139556341518
0.4125000000000003,0.26305691849513485
0.4150000000000003,0.2638987920331242
0.4175000000000003,0.26473918001758534
0.4200000000000003,0.2655780409382439
0.4225000000000003,0.26641531507233657
0.4250000000000003,0.2672509555626539
0.4275000000000003,0.2680849494342032
0.4300000000000003,0.2689176517948332
0.43250000000000033,0.2697491441491912
0.43500000000000033,0.27057913265456673
0.43750000000000033,0.27140797142869555
0.44000000000000034,0.2722353048370379
0.44250000000000034,0.2730610834714602
0.44500000000000034,0.2738854256333998
0.44750000000000034,0.27470814000549326
0.45000000000000034,0.2755294268093092
0.45250000000000035,0.27634918103330963
0.45500000000000035,0.2771677706650344
0.45750000000000035,0.27798516173345367
0.46000000000000035,0.2788009716077096
0.46250000000000036,0.2796151295450022
0.46500000000000036,0.2804276039565321
0.46750000000000036,0.28123839436908327
0.47000000000000036,0.2820478540075076
0.47250000000000036,0.28285585465975616
0.47500000000000037,0.2836627563559428
0.47750000000000037,0.28446881044453537
0.48000000000000037,0.285273857095793
0.4825000000000004,0.2860778825606837
0.4850000000000004,0.28688105353723475
0.4875000000000004,0.2876829993332184
0.4900000000000004,0.2884835548277874
0.4925000000000004,0.2892827483379281
0.4950000000000004,0.2900808473789858
0.4975000000000004,0.2908776598737007
0.5000000000000003,0.29167340687974974
0.5025000000000003,0.29246825812423005
0.5050000000000002,0.29326215706756487
0.5075000000000002,0.29405470188326044
0.5100000000000001,0.2948459120334526
0.5125000000000001,0.29563604745203803
0.515,0.2964249955386975
0.5175,0.29721331412331564
0.5199999999999999,0.2980006312678577
0.5224999999999999,0.29878704172785486
0.5249999999999998,0.2995729528181201
0.5274999999999997,0.30035792744126694
0.5299999999999997,0.3011416769364163
0.5324999999999996,0.3019243378482023
0.5349999999999996,0.30270638366539626
0.5374999999999995,0.30348724191426296
0.5399999999999995,0.30426764221281233
0.5424999999999994,0.30504703712317993
0.5449999999999994,0.3058255228066427
0.5474999999999993,0.3066034000731447
0.5499999999999993,0.3073809186458341
0.5524999999999992,0.3081574791998206
0.5549999999999992,0.3089331604319961
0.5574999999999991,0.30970809076975586
0.559999999999999,0.31048266788593226
0.562499999999999,0.3112565852068899
0.564999999999999,0.31202934848642117
0.5674999999999989,0.3128009238150237
0.5699999999999988,0.3135712727407095
0.5724999999999988,0.3143413163352943
0.5749999999999987,0.3151106871583779
0.5774999999999987,0.3158800000718884
0.5799999999999986,0.31664826877636654
0.5824999999999986,0.3174154158703519
0.5849999999999985,0.31818149819021885
0.5874999999999985,0.31894641810131624
0.5899999999999984,0.31971074633692337
0.5924999999999984,0.3204746104462773
0.5949999999999983,0.3212381949860641
0.5974999999999983,0.3220011277022913
0.5999999999999982,0.3227628601730907
0.6024999999999981,0.32352349662388347
0.6049999999999981,0.324283173073951
0.607499999999998,0.32504246825241584
0.609999999999998,0.32580131328265544
0.6124999999999979,0.3265590015510111
0.6149999999999979,0.32731555065983864
0.6174999999999978,0.328071215165547
0.6199999999999978,0.3288259863959098
0.6224999999999977,0.3295795601188245
0.6249999999999977,0.33033219753264104
0.6274999999999976,0.33108383561743826
0.6299999999999976,0.33183514176259227
0.6324999999999975,0.3325860060386654
0.6349999999999975,0.33333608265197884
0.6374999999999974,0.33408535079965124
0.6399999999999973,0.33483342238489633
0.6424999999999973,0.33558102221301805
0.6449999999999972,0.3363279157339472
0.6474999999999972,0.3370739178830747
0.6499999999999971,0.33781896846899034
0.6524999999999971,0.3385632627199933
0.654999999999997,0.3393065969343452
0.657499999999997,0.3400487180434872
0.6599999999999969,0.3407897597228825
0.6624999999999969,0.34153047616084325
0.6649999999999968,0.34227042244417893
0.6674999999999968,0.34300959008003673
0.6699999999999967,0.3437483173995283
0.6724999999999967,0.34448595696728823
0.6749999999999966,0.3452234531662397
0.6774999999999965,0.3459608682373076
0.6799999999999965,0.3466976917723733
0.6824999999999964,0.3474334300331943
0.6849999999999964,0.348168212028478
0.6874999999999963,0.34890219257351335
0.6899999999999963,0.34963595886688664
0.6924999999999962,0.3503693647115195
0.6949999999999962,0.351102187684828
0.6974999999999961,0.35183484455195063
0.6999999999999961,0.35256679218549714
0.702499999999996,0.35329785394627417
0.704999999999996,0.3540278390368903
0.7074999999999959,0.35475643304212595
0.7099999999999959,0.35548459449154596
0.7124999999999958,0.3562138692972881
0.7149999999999958,0.3569430704389526
0.7174999999999957,0.35767162390414314
0.7199999999999956,0.3583986311255983
0.7224999999999956,0.35912432123564436
0.7249999999999955,0.3598490373523265
0.7274999999999955,0.3605725355605596
0.7299999999999954,0.3612961390907584
0.7324999999999954,0.36201990114369725
0.7349999999999953,0.36274285461698647
0.7374999999999953,0.3634650384850418
0.7399999999999952,0.3641864323122828
0.7424999999999952,0.3649062775466653
0.7449999999999951,0.36562528415466977
0.7474999999999951,0.36634377104206856
0.749999999999995,0.367063240275067
0.752499999999995,0.3677822377166358
0.7549999999999949,0.3684994014070141
0.7574999999999948,0.36921539969019607
0.7599999999999948,0.36993005305522636
0.7624999999999947,0.37064299156684444
0.7649999999999947,0.37135563974435587
0.7674999999999946,0.3720680678333966
0.7699999999999946,0.372780469321075
0.7724999999999945,0.3734913526841259
0.7749999999999945,0.3742016263792024
0.7774999999999944,0.37491032768132704
0.7799999999999944,0.375617273021048
0.7824999999999943,0.37632284608272204
0.7849999999999943,0.37702804863084305
0.7874999999999942,0.37773392361149644
0.7899999999999942,0.37844031249796933
0.7924999999999941,0.3791474993671001
0.794999999999994,0.3798546373176304
0.797499999999994,0.3805633294520333
0.7999999999999939,0.38127168262930217
0.8024999999999939,0.3819785179631655
0.8049999999999938,0.38268506694916465
0.8074999999999938,0.3833935148390327
0.8099999999999937,0.3841017035000694
0.8124999999999937,0.3848080782816678
0.8149999999999936,0.38551306847680233
0.8174999999999936,0.38621759065354083
0.8199999999999935,0.38692122288929726
0.8224999999999935,0.38762353471484895
0.8249999999999934,0.38832438596144636
0.8274999999999934,0.3890258927691337
0.8299999999999933,0.3897281909673836
0.8324999999999932,0.39042923810472085
0.8349999999999932,0.3911292728444855
0.8374999999999931,0.39182809896578275
0.8399999999999931,0.3925244224465929
0.842499999999993,0.39321961390260207
0.844999999999993,0.3939137638894369
0.8474999999999929,0.3946054624170204
0.8499999999999929,0.39529641709782504
0.8524999999999928,0.39598795460853525
0.8549999999999928,0.3966807692826988
0.8574999999999927,0.3973745251717809
0.8599999999999927,0.39806792595501145
0.8624999999999926,0.39875932912096024
0.8649999999999926,0.39945335525520786
0.8674999999999925,0.40014558507172077
0.8699999999999924,0.4008379171644237
0.8724999999999924,0.40153129749190464
0.8749999999999923,0.40222259774739266
0.8774999999999923,0.4029129966973077
0.8799999999999922,0.4036046864457604
0.8824999999999922,0.40429817739994034
0.8849999999999921,0.4049919245950492
0.8874999999999921,0.4056856737357463
0.889999999999992,0.4063774579465427
0.892499999999992,0.40706790056599934
0.8949999999999919,0.40775558311477644
0.8974999999999919,0.40844235910862364
0.8999999999999918,0.40913083031316505
0.9024999999999918,0.40982386913332886
0.9049999999999917,0.41051556692714164
0.9074999999999916,0.4112071620200732
0.9099999999999916,0.4118947665777727
0.9124999999999915,0.41257849281897974
0.9149999999999915,0.41326198072272
0.9174999999999914,0.4139452822027203
0.9199999999999914,0.4146314180051541
0.9224999999999913,0.4153155490014286
0.9249999999999913,0.41599691630897295
0.9274999999999912,0.41668293863947925
0.9299999999999912,0.4173736092855569
0.9324999999999911,0.41806077454370416
0.9349999999999911,0.4187436329835586
0.937499999999991,0.4194279789832441
0.939999999999991,0.42011538417629746
0.9424999999999909,0.4208006541713072
0.9449999999999908,0.4214820677483379
0.9474999999999908,0.422161148024997
0.9499999999999907,0.4228432061504924
0.9524999999999907,0.4235262773447565
0.9549999999999906,0.4242050391026379
0.9574999999999906,0.42487731257670475
0.9599999999999905,0.42555181329301106
0.9624999999999905,0.42622306715909236
0.9649999999999904,0.4268882751069771
0.9674999999999904,0.4275526640744871
0.9699999999999903,0.4282256231994927
0.9724999999999903,0.4289033337827009
0.9749999999999902,0.429582806885815
0.9774999999999902,0.43026135705935836
0.9799999999999901,0.43094430863909333
0.98249999999999,0.431628693623174
0.98499999999999,0.4323086143030631
0.9874999999999899,0.43299058509534166
0.9899999999999899,0.4336708717320302
0.9924999999999898,0.43435809901588296
0.9949999999999898,0.43504678897166443
0.9974999999999897,0.43572947781740085
0.9999999999999897,0.4364048706902306
1.0024999999999897,0.4370731266486474
1.0049999999999897,0.43773800522477313
1.0074999999999896,0.4384033087906397
1.0099999999999896,0.4390648478350868
1.0124999999999895,0.4397229700885811
1.0149999999999895,0.44038018369669696
1.0174999999999894,0.44103743389646993
1.0199999999999894,0.44168986092558277
1.0224999999999893,0.44236282408299865
1.0249999999999893,0.4430379070926834
1.0274999999999892,0.4437095270687617
1.0299999999999891,0.44438154707132993
1.032499999999989,0.4450581289935058
1.034999999999989,0.44573093998273905
1.037499999999989,0.4464056209416445
1.039999999999989,0.4470696092569427
1.0424999999999889,0.44772467670065547
1.0449999999999888,0.448379047848503
1.0474999999999888,0.44903031109309416
1.0499999999999887,0.4496738971118177
1.0524999999999887,0.4503492843438954
1.0549999999999886,0.45102898420818593
1.0574999999999886,0.4517005275831152
1.0599999999999885,0.45236413476761966
1.0624999999999885,0.45301772031816023
1.0649999999999884,0.4536747626274281
1.0674999999999883,0.45433459993339487
1.0699999999999883,0.45499101088546745
1.0724999999999882,0.4556446550964035
1.0749999999999882,0.4562870369567982
1.0774999999999881,0.45692072066738587
1.079999999999988,0.45756501135176597
1.082499999999988,0.45822573226134306
1.084999999999988,0.45888756995762353
1.087499999999988,0.4595513795791086
1.0899999999999879,0.4602123778595607
1.0924999999999878,0.46087408553820447
1.0949999999999878,0.461531001558794
1.0974999999999877,0.4621677961421511
1.0999999999999877,0.46279172924017253
1.1024999999999876,0.46342954739137826
1.1049999999999875,0.4640722981550208
1.1074999999999875,0.4647070525866365
1.1099999999999874,0.46534114258700454
1.1124999999999874,0.4659874200298134
1.1149999999999873,0.4666479006610666
1.1174999999999873,0.46730340385314456
1.1199999999999872,0.4679535199264232
1.1224999999999872,0.4685986566041944
1.1249999999999871,0.46924520151108773
1.127499999999987,0.4698833554774871
1.129999999999987,0.4705112552923171
1.132499999999987,0.4711452168729654
1.134999999999987,0.47177554071239514
1.1374999999999869,0.4724093625514444
1.1399999999999868,0.47304923544103683
1.1424999999999867,0.47368914138010515
1.1449999999999867,0.474336580547121
1.1474999999999866,0.47498618593583825
1.1499999999999866,0.47563976486528203
1.1524999999999865,0.4762917465711329
1.1549999999999865,0.4769316797420328
1.1574999999999864,0.47757589764443276
1.1599999999999864,0.47821439608502275
1.1624999999999863,0.4788473129019145
1.1649999999999863,0.47948270245169844
1.1674999999999862,0.48011309733781066
1.1699999999999862,0.48073514841468074
1.172499999999986,0.48137492765499046
1.174999999999986,0.4820235163153301
1.177499999999986,0.48268219895038245
1.179999999999986,0.4833189364892243
1.182499999999986,0.48392718654245487
1.1849999999999858,0.4845469412071118
1.1874999999999858,0.4852071376491846
1.1899999999999857,0.48584379043709547
1.1924999999999857,0.48647407233714896
1.1949999999999856,0.48709905763778566
1.1974999999999856,0.48769860547628197
1.1999999999999855,0.4883196871749608
1.2024999999999855,0.48894619649545257
1.2049999999999854,0.48959089375917314
1.2074999999999854,0.4902255140381648
1.2099999999999853,0.4908406359691943
1.2124999999999853,0.4914365955045087
1.2149999999999852,0.4920346498415521
1.2174999999999851,0.4926603430304459
1.219999999999985,0.49330506046622064
1.222499999999985,0.49395579886639757
1.224999999999985,0.4945634711494983
1.227499999999985,0.4951560862380105
1.2299999999999849,0.49578177981771715
1.2324999999999848,0.49641048253454684
1.2349999999999848,0.49701698960135887
1.2374999999999847,0.4976608205723671
1.2399999999999847,0.49830824502829996
1.2424999999999846,0.4989408788535333
1.2449999999999846,0.49952763765406144
1.2474999999999845,0.500169494312959
1.2499999999999845,0.5007985354320397
1.2524999999999844,0.501418477789095
1.2549999999999844,0.5020504178716712
1.2574999999999843,0.5026839350898814
1.2599999999999842,0.5032848506642787
1.2624999999999842,0.5038772512435892
1.2649999999999841,0.5045365471406102
1.267499999999984,0.5051679979262644
1.269999999999984,0.5057836820825878
1.272499999999984,0.506402496162492
1.274999999999984,0.5070534222231516
1.2774999999999839,0.5076889593940861
